Timestamp,SystemCodeNumber,OccupancyRatio,QueueLength,TrafficLevel,IsSpecialDay,VehicleWeight
2016-10-22 09:26:00,BHMEURBRD01,0.10212765957446808,2,0.0,0,1.5
2016-10-22 09:26:00,Others-CCCPS8,0.2708018154311649,2,0.0,0,0.5
2016-10-22 09:26:00,Others-CCCPS105a,0.3280238924838228,3,0.5,0,1.0
2016-10-22 09:26:00,BHMNCPHST01,0.12666666666666668,2,0.0,0,1.5
2016-10-22 09:26:00,Others-CCCPS119a,0.04495183731716019,2,0.0,0,1.0
2016-10-22 09:59:00,Broad Street,0.13768115942028986,1,0.0,0,0.5
2016-10-22 09:59:00,BHMNCPHST01,0.16083333333333333,3,0.0,0,0.2
2016-10-22 09:59:00,BHMBCCMKT01,0.22530329289428075,2,0.0,0,1.0
2016-10-22 09:59:00,BHMNCPNST01,0.511340206185567,2,0.0,0,1.0
2016-10-22 09:59:00,Others-CCCPS119a,0.06314662861220122,1,0.0,0,1.0
2016-10-22 09:59:00,Others-CCCPS105a,0.3583872573419612,3,0.0,0,0.5
2016-10-22 09:59:00,BHMMBMMBX01,0.46142649199417757,2,0.0,0,1.0
2016-10-22 09:59:00,Others-CCCPS202,0.15730337078651685,3,0.0,0,1.0
2016-10-22 09:59:00,BHMBCCTHL01,0.30749354005167956,2,0.0,0,0.5
2016-10-22 09:59:00,Shopping,0.24010416666666667,3,0.0,0,0.5
2016-10-22 09:59:00,Others-CCCPS98,0.20077344505317435,3,0.0,0,1.0
2016-10-22 09:59:00,Others-CCCPS8,0.3048411497730711,2,0.0,0,1.0
2016-10-22 09:59:00,BHMEURBRD01,0.1276595744680851,2,0.0,0,1.0
2016-10-22 09:59:00,Others-CCCPS135a,0.20036054596961111,2,0.0,0,1.5
2016-10-22 10:26:00,Others-CCCPS135a,0.21813031161473087,4,0.5,0,1.0
2016-10-22 10:26:00,BHMBCCMKT01,0.2703639514731369,3,0.0,0,1.0
2016-10-22 10:26:00,Others-CCCPS8,0.32526475037821484,4,0.0,0,1.0
2016-10-22 10:26:00,BHMNCPHST01,0.18,4,0.5,0,0.2
2016-10-22 10:26:00,BHMEURBRD01,0.15106382978723404,2,0.0,0,0.5
2016-10-22 10:26:00,Others-CCCPS98,0.21269738962294554,4,0.5,0,1.5
2016-10-22 10:26:00,BHMMBMMBX01,0.487627365356623,3,0.0,0,0.2
2016-10-22 10:26:00,Others-CCCPS202,0.16819884235614574,4,0.0,0,1.0
2016-10-22 10:26:00,Shopping,0.25833333333333336,3,0.0,0,1.5
2016-10-22 10:26:00,BHMBCCTHL01,0.35400516795865633,2,0.0,0,1.0
2016-10-22 10:26:00,Others-CCCPS119a,0.0752764894755619,3,0.0,0,1.0
2016-10-22 10:26:00,BHMNCPNST01,0.5175257731958763,2,0.0,0,1.0
2016-10-22 10:26:00,Broad Street,0.1565217391304348,3,0.0,0,1.0
2016-10-22 10:26:00,Others-CCCPS105a,0.38078646092583374,4,0.0,0,1.0
2016-10-22 10:59:00,BHMBCCTHL01,0.4599483204134367,3,0.5,0,0.5
2016-10-22 10:59:00,Others-CCCPS135a,0.24903425186711306,5,0.5,0,1.0
2016-10-22 10:59:00,Others-CCCPS119a,0.10060649304316803,5,1.0,0,0.5
2016-10-22 10:59:00,Others-CCCPS202,0.19169220292815797,4,0.5,0,0.2
2016-10-22 10:59:00,Broad Street,0.18695652173913044,4,0.5,0,1.5
2016-10-22 10:59:00,Others-CCCPS8,0.36838124054462934,4,0.5,0,1.0
2016-10-22 10:59:00,Shopping,0.29322916666666665,4,0.5,0,1.0
2016-10-22 10:59:00,BHMNCPHST01,0.22416666666666665,4,0.5,0,1.0
2016-10-22 10:59:00,BHMNCPNST01,0.5278350515463918,4,0.5,0,1.0
2016-10-22 10:59:00,BHMMBMMBX01,0.5094614264919942,3,0.5,0,1.0
2016-10-22 10:59:00,BHMEURBRD01,0.18936170212765957,3,0.5,0,1.0
2016-10-22 10:59:00,Others-CCCPS98,0.22881082823074445,4,0.5,0,0.5
2016-10-22 10:59:00,Others-CCCPS105a,0.41662518666002984,5,0.5,0,0.5
2016-10-22 10:59:00,BHMBCCMKT01,0.3431542461005199,4,0.5,0,1.5
2016-10-22 11:32:00,Others-CCCPS202,0.21109976166155942,8,1.0,0,1.0
2016-10-22 11:32:00,Broad Street,0.19710144927536233,4,0.5,0,1.0
2016-10-22 11:32:00,Others-CCCPS98,0.24492426683854335,6,0.5,0,1.0
2016-10-22 11:32:00,Others-CCCPS105a,0.45594823295171727,6,0.5,0,1.0
2016-10-22 11:32:00,Shopping,0.3125,6,0.5,0,1.0
2016-10-22 11:32:00,BHMBCCTHL01,0.5633074935400517,5,0.5,0,0.5
2016-10-22 11:32:00,Others-CCCPS8,0.42133131618759456,6,0.5,0,0.2
2016-10-22 11:32:00,BHMBCCMKT01,0.41421143847487,4,0.5,0,1.0
2016-10-22 11:32:00,Others-CCCPS119a,0.12593649661077416,5,0.5,0,1.0
2016-10-22 11:32:00,BHMNCPNST01,0.5484536082474227,5,0.5,0,1.5
2016-10-22 11:32:00,Others-CCCPS135a,0.27143960855009014,6,0.5,0,1.0
2016-10-22 11:32:00,BHMMBMMBX01,0.5225618631732168,5,0.5,0,1.5
2016-10-22 11:32:00,BHMNCPHST01,0.23666666666666666,5,0.5,0,1.0
2016-10-22 11:32:00,BHMEURBRD01,0.20851063829787234,4,0.5,0,1.0
2016-10-22 11:59:00,Others-CCCPS119a,0.14698537281484125,5,0.5,0,1.5
2016-10-22 11:59:00,Others-CCCPS202,0.22982635342185903,5,0.5,0,1.0
2016-10-22 11:59:00,Others-CCCPS8,0.45007564296520425,8,1.0,0,1.0
2016-10-22 11:59:00,Others-CCCPS105a,0.4873071179691389,8,1.0,0,0.5
2016-10-22 11:59:00,BHMBCCTHL01,0.6459948320413437,5,0.5,0,1.0
2016-10-22 11:59:00,Others-CCCPS98,0.2603931679020303,6,0.5,0,1.0
2016-10-22 11:59:00,Others-CCCPS135a,0.29152716971413856,6,0.5,0,1.0
2016-10-22 11:59:00,BHMEURBRD01,0.2574468085106383,4,0.5,0,0.2
2016-10-22 11:59:00,BHMMBMMBX01,0.5589519650655022,7,1.0,0,0.5
2016-10-22 11:59:00,Shopping,0.334375,6,0.5,0,1.0
2016-10-22 11:59:00,Broad Street,0.23623188405797102,4,0.5,0,1.0
2016-10-22 11:59:00,BHMNCPNST01,0.5402061855670103,5,0.5,0,1.0
2016-10-22 11:59:00,BHMBCCMKT01,0.45233968804159447,5,0.5,0,1.0
2016-10-22 11:59:00,BHMNCPHST01,0.255,7,1.0,0,1.0
2016-10-22 12:32:00,BHMNCPNST01,0.5463917525773195,7,1.0,0,1.0
2016-10-22 12:32:00,Others-CCCPS135a,0.31212979654906,9,1.0,0,0.5
2016-10-22 12:32:00,BHMBCCMKT01,0.561525129982669,8,1.0,0,1.0
2016-10-22 12:32:00,BHMEURBRD01,0.3,5,0.5,0,1.0
2016-10-22 12:32:00,Others-CCCPS119a,0.17802354620049946,8,1.0,0,1.5
2016-10-22 12:32:00,BHMMBMMBX01,0.6055312954876274,8,1.0,0,1.0
2016-10-22 12:32:00,Shopping,0.3619791666666667,6,0.5,0,1.0
2016-10-22 12:32:00,Others-CCCPS8,0.510590015128593,9,1.0,0,0.5
2016-10-22 12:32:00,Others-CCCPS98,0.28295198195294874,7,0.5,0,0.2
2016-10-22 12:32:00,BHMBCCTHL01,0.7803617571059431,7,1.0,0,0.2
2016-10-22 12:32:00,Others-CCCPS105a,0.5430562468889994,9,1.0,0,1.5
2016-10-22 12:32:00,Broad Street,0.26811594202898553,7,1.0,0,0.5
2016-10-22 12:32:00,Others-CCCPS202,0.2560435818862785,8,1.0,0,1.5
2016-10-22 12:32:00,BHMNCPHST01,0.2916666666666667,7,1.0,0,0.2
2016-10-22 12:59:00,BHMBCCTHL01,0.8630490956072352,8,1.0,0,1.0
2016-10-22 12:59:00,BHMEURBRD01,0.30425531914893617,6,1.0,0,1.5
2016-10-22 12:59:00,Others-CCCPS105a,0.5888501742160279,9,1.0,0,0.5
2016-10-22 12:59:00,Others-CCCPS119a,0.19586157688191225,9,1.0,0,1.0
2016-10-22 12:59:00,Others-CCCPS98,0.30099903319368354,9,1.0,0,1.0
2016-10-22 12:59:00,BHMMBMMBX01,0.6390101892285298,8,1.0,0,1.0
2016-10-22 12:59:00,BHMBCCMKT01,0.6221837088388215,8,1.0,0,1.0
2016-10-22 12:59:00,BHMNCPNST01,0.5773195876288659,7,1.0,0,1.0
2016-10-22 12:59:00,Others-CCCPS135a,0.33582281740921965,7,0.5,0,1.0
2016-10-22 12:59:00,Others-CCCPS202,0.2727272727272727,9,1.0,0,1.0
2016-10-22 12:59:00,Broad Street,0.2710144927536232,7,1.0,0,0.5
2016-10-22 12:59:00,Shopping,0.3885416666666667,9,1.0,0,1.5
2016-10-22 12:59:00,Others-CCCPS8,0.5627836611195158,8,1.0,0,0.5
2016-10-22 12:59:00,BHMNCPHST01,0.32083333333333336,9,1.0,0,1.0
2016-10-22 13:32:00,BHMBCCTHL01,0.8888888888888888,7,1.0,0,1.0
2016-10-22 13:32:00,Broad Street,0.2782608695652174,5,0.5,0,1.0
2016-10-22 13:32:00,Others-CCCPS8,0.6081694402420574,8,1.0,0,1.0
2016-10-22 13:32:00,BHMMBMMBX01,0.6870451237263464,7,1.0,0,1.0
2016-10-22 13:32:00,Others-CCCPS98,0.32130196583951015,8,1.0,0,1.0
2016-10-22 13:32:00,Shopping,0.40677083333333336,8,1.0,0,1.0
2016-10-22 13:32:00,BHMNCPHST01,0.345,7,1.0,0,1.0
2016-10-22 13:32:00,Others-CCCPS135a,0.34689672933299,9,1.0,0,1.0
2016-10-22 13:32:00,Others-CCCPS202,0.2843037112700034,8,1.0,0,0.5
2016-10-22 13:32:00,BHMBCCMKT01,0.658578856152513,7,1.0,0,0.2
2016-10-22 13:32:00,Others-CCCPS119a,0.2033535497681056,8,1.0,0,1.5
2016-10-22 13:32:00,BHMNCPNST01,0.6164948453608248,7,1.0,0,1.0
2016-10-22 13:32:00,BHMEURBRD01,0.30851063829787234,6,1.0,0,1.5
2016-10-22 13:32:00,Others-CCCPS105a,0.6351418616226978,9,1.0,0,1.0
2016-10-22 13:59:00,Others-CCCPS98,0.32742507251047376,8,1.0,0,1.0
2016-10-22 13:59:00,Broad Street,0.26956521739130435,5,0.5,0,0.2
2016-10-22 13:59:00,BHMNCPHST01,0.3441666666666667,5,0.5,0,1.0
2016-10-22 13:59:00,Others-CCCPS8,0.613464447806354,6,0.5,0,1.0
2016-10-22 13:59:00,BHMBCCMKT01,0.707105719237435,5,0.5,0,0.5
2016-10-22 13:59:00,BHMBCCTHL01,0.8449612403100775,5,0.5,0,1.0
2016-10-22 13:59:00,Others-CCCPS119a,0.19800214056368176,5,0.5,0,1.0
2016-10-22 13:59:00,BHMEURBRD01,0.2978723404255319,4,0.5,0,0.5
2016-10-22 13:59:00,Others-CCCPS135a,0.3420036054596961,6,0.5,0,1.0
2016-10-22 13:59:00,Others-CCCPS105a,0.6470881035340965,8,1.0,0,1.0
2016-10-22 13:59:00,BHMNCPNST01,0.6164948453608248,5,0.5,0,1.5
2016-10-22 13:59:00,Shopping,0.40572916666666664,5,0.5,0,0.5
2016-10-22 13:59:00,BHMMBMMBX01,0.7117903930131004,6,0.5,0,1.0
2016-10-22 13:59:00,Others-CCCPS202,0.27647259107933264,5,0.5,0,1.0
2016-10-22 14:39:00,BHMBCCMKT01,0.7452339688041595,4,0.5,0,1.5
2016-10-22 14:39:00,BHMNCPHST01,0.3675,4,0.5,0,1.0
2016-10-22 14:39:00,Broad Street,0.2855072463768116,5,1.0,0,1.0
2016-10-22 14:39:00,BHMMBMMBX01,0.7321688500727802,6,1.0,0,1.0
2016-10-22 14:39:00,Others-CCCPS98,0.3338704479535933,5,0.5,0,0.5
2016-10-22 14:39:00,BHMNCPNST01,0.6391752577319587,6,1.0,0,0.2
2016-10-22 14:39:00,Others-CCCPS105a,0.6739671478347437,5,0.5,0,1.0
2016-10-22 14:39:00,Others-CCCPS135a,0.35075972186453774,5,0.5,0,0.5
2016-10-22 14:39:00,BHMEURBRD01,0.3148936170212766,3,0.5,0,0.5
2016-10-22 14:39:00,Shopping,0.4203125,6,1.0,0,1.0
2016-10-22 14:39:00,BHMBCCTHL01,0.8888888888888888,4,0.5,0,0.5
2016-10-22 14:39:00,Others-CCCPS8,0.6437216338880484,5,0.5,0,1.0
2016-10-22 14:39:00,Others-CCCPS119a,0.20228326792722084,4,0.5,0,0.2
2016-10-22 14:39:00,Others-CCCPS202,0.28975144705481787,5,0.5,0,1.0
2016-10-22 14:59:00,BHMEURBRD01,0.3,3,0.5,0,1.5
2016-10-22 14:59:00,BHMBCCTHL01,0.8863049095607235,5,1.0,0,0.5
2016-10-22 14:59:00,Shopping,0.4140625,7,1.0,0,1.0
2016-10-22 14:59:00,BHMNCPNST01,0.6536082474226804,6,1.0,0,0.5
2016-10-22 14:59:00,BHMMBMMBX01,0.74235807860262,6,1.0,0,1.5
2016-10-22 14:59:00,Others-CCCPS105a,0.6754604280736685,5,0.5,0,0.2
2016-10-22 14:59:00,Others-CCCPS135a,0.34869945918104556,5,0.5,0,1.0
2016-10-22 14:59:00,Others-CCCPS202,0.28975144705481787,4,0.5,0,1.5
2016-10-22 14:59:00,Others-CCCPS119a,0.20121298608633606,4,0.5,0,1.0
2016-10-22 14:59:00,Others-CCCPS98,0.337737673219465,4,0.5,0,0.5
2016-10-22 14:59:00,Others-CCCPS8,0.640695915279879,6,1.0,0,1.0
2016-10-22 14:59:00,BHMNCPHST01,0.36666666666666664,5,1.0,0,1.0
2016-10-22 14:59:00,Broad Street,0.2768115942028985,3,0.5,0,0.5
2016-10-22 14:59:00,BHMBCCMKT01,0.7348353552859619,4,0.5,0,0.5
2016-10-22 15:26:00,Others-CCCPS105a,0.6784469885515182,4,0.5,0,1.0
2016-10-22 15:26:00,BHMEURBRD01,0.32127659574468087,2,0.0,0,0.2
2016-10-22 15:26:00,BHMNCPNST01,0.6659793814432989,2,0.0,0,0.5
2016-10-22 15:26:00,Others-CCCPS8,0.640695915279879,2,0.0,0,1.0
2016-10-22 15:26:00,BHMBCCMKT01,0.6984402079722704,3,0.0,0,1.0
2016-10-22 15:26:00,Shopping,0.4109375,2,0.0,0,1.0
2016-10-22 15:26:00,Others-CCCPS202,0.2941777323799796,3,0.0,0,1.0
2016-10-22 15:26:00,Others-CCCPS98,0.3393490170802449,2,0.0,0,1.0
2016-10-22 15:26:00,Broad Street,0.29130434782608694,2,0.0,0,0.2
2016-10-22 15:26:00,Others-CCCPS119a,0.19764537995005352,3,0.0,0,1.0
2016-10-22 15:26:00,BHMBCCTHL01,0.8785529715762274,3,0.0,0,1.0
2016-10-22 15:26:00,Others-CCCPS135a,0.3417460726242596,3,0.0,0,0.5
2016-10-22 15:26:00,BHMNCPHST01,0.3641666666666667,3,0.0,0,1.0
2016-10-22 15:26:00,BHMMBMMBX01,0.7510917030567685,2,0.0,0,0.5
2016-10-22 15:59:00,Others-CCCPS119a,0.19764537995005352,2,0.0,0,1.0
2016-10-22 15:59:00,Shopping,0.3875,2,0.0,0,1.0
2016-10-22 15:59:00,Others-CCCPS8,0.6422087745839636,3,0.0,0,1.0
2016-10-22 15:59:00,Others-CCCPS98,0.3470834676119884,3,0.0,0,1.0
2016-10-22 15:59:00,BHMNCPHST01,0.3541666666666667,2,0.0,0,0.5
2016-10-22 15:59:00,BHMBCCMKT01,0.6655112651646448,2,0.0,0,1.0
2016-10-22 15:59:00,Others-CCCPS202,0.299625468164794,3,0.0,0,0.2
2016-10-22 15:59:00,BHMBCCTHL01,0.8578811369509044,2,0.0,0,0.2
2016-10-22 15:59:00,Broad Street,0.2956521739130435,3,0.0,0,1.0
2016-10-22 15:59:00,BHMEURBRD01,0.33191489361702126,3,0.0,0,1.0
2016-10-22 15:59:00,BHMMBMMBX01,0.7438136826783115,2,0.0,0,1.0
2016-10-22 15:59:00,BHMNCPNST01,0.709278350515464,2,0.0,0,1.0
2016-10-22 15:59:00,Others-CCCPS135a,0.32500643832088594,3,0.0,0,0.5
2016-10-22 15:59:00,Others-CCCPS105a,0.6769537083125934,3,0.0,0,0.5
2016-10-22 16:26:00,Others-CCCPS135a,0.30234354880247233,3,0.0,0,1.0
2016-10-22 16:26:00,BHMNCPHST01,0.33166666666666667,3,0.5,0,0.2
2016-10-22 16:26:00,BHMBCCMKT01,0.5892547660311959,2,0.0,0,1.0
2016-10-22 16:26:00,BHMEURBRD01,0.3276595744680851,2,0.0,0,1.0
2016-10-22 16:26:00,BHMNCPNST01,0.7216494845360825,2,0.0,0,0.5
2016-10-22 16:26:00,Others-CCCPS202,0.2900919305413687,3,0.5,0,1.0
2016-10-22 16:26:00,BHMMBMMBX01,0.7147016011644832,2,0.0,0,1.0
2016-10-22 16:26:00,BHMBCCTHL01,0.7855297157622739,2,0.0,0,1.5
2016-10-22 16:26:00,Shopping,0.3640625,2,0.0,0,0.5
2016-10-22 16:26:00,Others-CCCPS8,0.6164901664145235,2,0.0,0,1.0
2016-10-22 16:26:00,Broad Street,0.28695652173913044,2,0.0,0,1.0
2016-10-22 16:26:00,Others-CCCPS105a,0.6500746640119462,2,0.0,0,1.0
2016-10-22 16:26:00,Others-CCCPS119a,0.19122368890474492,2,0.0,0,1.0
2016-10-22 16:26:00,Others-CCCPS98,0.34579439252336447,2,0.0,0,1.0
2016-10-23 07:59:00,BHMNCPNST01,0.5731958762886598,3,0.0,1,1.0
2016-10-23 07:59:00,BHMBCCTHL01,0.1731266149870801,2,0.0,1,1.0
2016-10-23 07:59:00,Others-CCCPS202,0.14027919645897174,2,0.0,1,1.0
2016-10-23 07:59:00,Others-CCCPS105a,0.31806869089099055,3,0.0,1,1.5
2016-10-23 07:59:00,BHMBCCMKT01,0.08145580589254767,2,0.0,1,1.0
2016-10-23 07:59:00,Broad Street,0.09710144927536232,2,0.0,1,1.0
2016-10-23 07:59:00,BHMNCPNST01,0.5731958762886598,2,0.0,1,0.5
2016-10-23 07:59:00,BHMMBMMBX01,0.4192139737991266,2,0.0,1,1.0
2016-10-23 07:59:00,Others-CCCPS119a,0.028540849090260435,2,0.0,1,1.0
2016-10-23 07:59:00,Others-CCCPS135a,0.1336595415915529,3,0.0,1,0.5
2016-10-23 07:59:00,BHMEURBRD01,0.0851063829787234,2,0.0,1,1.5
2016-10-23 07:59:00,Others-CCCPS8,0.26550680786686837,2,0.0,1,1.0
2016-10-23 07:59:00,Shopping,0.1546875,3,0.5,1,1.0
2016-10-23 07:59:00,Others-CCCPS98,0.18659361907831132,3,0.0,1,0.5
2016-10-23 08:26:00,Others-CCCPS98,0.18627135030615533,3,0.0,1,1.0
2016-10-23 08:26:00,Broad Street,0.10144927536231885,2,0.0,1,1.0
2016-10-23 08:26:00,BHMMBMMBX01,0.4177583697234352,3,0.0,1,0.2
2016-10-23 08:26:00,Others-CCCPS105a,0.3205574912891986,3,0.0,1,1.0
2016-10-23 08:26:00,Shopping,0.1578125,3,0.0,1,1.5
2016-10-23 08:26:00,BHMBCCTHL01,0.18863049095607234,2,0.0,1,1.0
2016-10-23 08:26:00,Others-CCCPS119a,0.031038173385658223,2,0.0,1,0.5
2016-10-23 08:26:00,Others-CCCPS135a,0.13700746845222767,3,0.0,1,1.0
2016-10-23 08:26:00,BHMEURBRD01,0.09148936170212765,2,0.0,1,0.5
2016-10-23 08:26:00,BHMBCCMKT01,0.0831889081455806,2,0.0,1,0.5
2016-10-23 08:26:00,Others-CCCPS202,0.14300306435137897,2,0.0,1,1.0
2016-10-23 08:26:00,Others-CCCPS8,0.2700453857791225,2,0.0,1,0.5
2016-10-23 08:52:00,BHMNCPHST01,0.0875,2,0.0,1,1.5
2016-10-23 08:52:00,BHMNCPHST01,0.0875,2,0.0,1,1.0
2016-10-23 08:52:00,BHMNCPHST01,0.0875,2,0.0,1,0.5
2016-10-23 08:59:00,Others-CCCPS135a,0.1431882565027041,3,0.0,1,1.0
2016-10-23 08:59:00,Others-CCCPS202,0.14776983316309159,3,0.0,1,1.0
2016-10-23 08:59:00,BHMEURBRD01,0.09148936170212765,1,0.0,1,1.0
2016-10-23 08:59:00,BHMBCCMKT01,0.08838821490467938,2,0.5,1,1.0
2016-10-23 08:59:00,Broad Street,0.10289855072463767,1,0.0,1,0.5
2016-10-23 08:59:00,BHMNCPNST01,0.5649484536082474,2,0.0,1,1.0
2016-10-23 08:59:00,Others-CCCPS119a,0.04138423118087763,3,0.0,1,0.5
2016-10-23 08:59:00,BHMMBMMBX01,0.43231441048034935,3,0.5,1,1.5
2016-10-23 08:59:00,Shopping,0.16197916666666667,3,0.0,1,1.0
2016-10-23 08:59:00,Others-CCCPS98,0.1927167257492749,2,0.0,1,0.2
2016-10-23 08:59:00,Others-CCCPS8,0.2813918305597579,3,0.0,1,1.0
2016-10-23 08:59:00,BHMBCCTHL01,0.22997416020671835,2,0.0,1,1.0
2016-10-23 08:59:00,Others-CCCPS105a,0.3330014932802389,3,0.0,1,1.5
2016-10-23 09:26:00,BHMMBMMBX01,0.4264919941775837,3,0.0,1,1.0
2016-10-23 09:26:00,BHMEURBRD01,0.09148936170212765,2,0.0,1,1.0
2016-10-23 09:26:00,Others-CCCPS119a,0.04816268283981449,3,0.0,1,1.0
2016-10-23 09:26:00,BHMBCCTHL01,0.26098191214470284,2,0.0,1,0.5
2016-10-23 09:26:00,Others-CCCPS202,0.1501532175689479,3,0.0,1,0.5
2016-10-23 09:26:00,Shopping,0.17447916666666666,3,0.0,1,1.0
2016-10-23 09:26:00,Others-CCCPS105a,0.3369835739173718,4,0.0,1,0.5
2016-10-23 09:26:00,Broad Street,0.10144927536231885,3,0.5,1,1.0
2016-10-23 09:26:00,Others-CCCPS8,0.29046898638426627,5,0.5,1,1.5
2016-10-23 09:26:00,BHMNCPHST01,0.10333333333333333,3,0.0,1,0.5
2016-10-23 09:26:00,Others-CCCPS98,0.1923944569771189,3,0.0,1,0.5
2016-10-23 09:26:00,Others-CCCPS135a,0.1503991758949266,4,0.0,1,0.5
2016-10-23 09:26:00,BHMBCCMKT01,0.08665511265164645,3,0.5,1,1.0
2016-10-23 09:26:00,BHMNCPNST01,0.5567010309278351,3,0.0,1,1.5
2016-10-23 09:59:00,BHMNCPNST01,0.5505154639175258,3,0.0,1,1.0
2016-10-23 09:59:00,BHMBCCMKT01,0.09358752166377816,3,0.5,1,1.0
2016-10-23 09:59:00,BHMEURBRD01,0.09787234042553192,2,0.0,1,1.0
2016-10-23 09:59:00,Others-CCCPS202,0.15866530473272047,3,0.0,1,0.5
2016-10-23 09:59:00,Others-CCCPS98,0.20174025136964227,4,0.0,1,1.0
2016-10-23 09:59:00,Others-CCCPS119a,0.06600071352122726,3,0.0,1,0.2
2016-10-23 09:59:00,BHMNCPHST01,0.1225,3,0.0,1,1.0
2016-10-23 09:59:00,BHMBCCTHL01,0.32558139534883723,3,0.0,1,0.2
2016-10-23 09:59:00,Others-CCCPS8,0.3101361573373676,4,0.5,1,0.5
2016-10-23 09:59:00,Others-CCCPS105a,0.35340965654554507,3,0.0,1,1.0
2016-10-23 09:59:00,Others-CCCPS135a,0.15838269379345868,4,0.5,1,1.0
2016-10-23 09:59:00,Broad Street,0.10579710144927536,2,0.0,1,1.0
2016-10-23 09:59:00,Shopping,0.18697916666666667,4,0.5,1,0.5
2016-10-23 09:59:00,BHMMBMMBX01,0.4366812227074236,3,0.0,1,1.0
2016-10-23 10:26:00,BHMNCPHST01,0.13,4,0.0,1,1.0
2016-10-23 10:26:00,BHMEURBRD01,0.14042553191489363,4,0.0,1,1.0
2016-10-23 10:26:00,Others-CCCPS105a,0.36884021901443503,5,0.0,1,1.0
2016-10-23 10:26:00,Others-CCCPS119a,0.08597930788440956,4,0.0,1,1.5
2016-10-23 10:26:00,BHMBCCMKT01,0.10398613518197573,3,0.0,1,1.0
2016-10-23 10:26:00,Broad Street,0.13478260869565217,3,0.0,1,0.5
2016-10-23 10:26:00,Others-CCCPS202,0.17194416070820565,5,0.0,1,1.0
2016-10-23 10:26:00,Others-CCCPS98,0.2088301643570738,5,0.0,1,0.2
2016-10-23 10:26:00,BHMMBMMBX01,0.4468704512372635,6,0.5,1,0.5
2016-10-23 10:26:00,Shopping,0.19166666666666668,5,0.0,1,0.2
2016-10-23 10:26:00,Others-CCCPS135a,0.16482101467937163,5,0.0,1,1.0
2016-10-23 10:26:00,BHMNCPNST01,0.5278350515463918,4,0.0,1,1.0
2016-10-23 10:26:00,Others-CCCPS8,0.32829046898638425,5,0.0,1,1.0
2016-10-23 10:26:00,BHMBCCTHL01,0.40310077519379844,4,0.0,1,1.0
2016-10-23 10:59:00,BHMNCPHST01,0.13416666666666666,6,1.0,1,0.5
2016-10-23 10:59:00,BHMMBMMBX01,0.44541484716157204,6,0.5,1,1.0
2016-10-23 10:59:00,BHMBCCMKT01,0.1386481802426343,4,0.5,1,1.5
2016-10-23 10:59:00,Shopping,0.196875,5,0.5,1,0.5
2016-10-23 10:59:00,Others-CCCPS8,0.3940998487140696,6,0.5,1,1.0
2016-10-23 10:59:00,BHMEURBRD01,0.15531914893617021,4,0.5,1,0.2
2016-10-23 10:59:00,Broad Street,0.14202898550724638,4,0.5,1,0.5
2016-10-23 10:59:00,Others-CCCPS98,0.2191427650660651,6,0.5,1,1.0
2016-10-23 10:59:00,Others-CCCPS105a,0.4116475858636137,7,0.5,1,1.0
2016-10-23 10:59:00,BHMBCCTHL01,0.58656330749354,6,0.5,1,0.5
2016-10-23 10:59:00,Others-CCCPS119a,0.12450945415626115,5,0.5,1,0.5
2016-10-23 10:59:00,Others-CCCPS135a,0.17512232809683234,6,0.5,1,0.5
2016-10-23 10:59:00,Others-CCCPS202,0.19645897173987062,6,0.5,1,0.5
2016-10-23 10:59:00,BHMNCPNST01,0.5195876288659794,5,0.5,1,0.2
2016-10-23 11:26:00,BHMMBMMBX01,0.43522561863173215,7,0.5,1,1.0
2016-10-23 11:26:00,BHMNCPHST01,0.15833333333333333,6,0.5,1,1.0
2016-10-23 11:26:00,BHMBCCTHL01,0.7028423772609819,10,1.0,1,1.0
2016-10-23 11:26:00,Others-CCCPS8,0.4258698940998487,8,0.5,1,1.0
2016-10-23 11:26:00,Others-CCCPS98,0.21527553980019337,8,0.5,1,1.0
2016-10-23 11:26:00,Others-CCCPS135a,0.18696883852691218,8,0.5,1,0.5
2016-10-23 11:26:00,BHMNCPNST01,0.47835051546391755,6,0.5,1,1.0
2016-10-23 11:26:00,BHMEURBRD01,0.15319148936170213,7,1.0,1,0.2
2016-10-23 11:26:00,Broad Street,0.1391304347826087,5,0.5,1,1.0
2016-10-23 11:26:00,Others-CCCPS202,0.20429009193054137,8,0.5,1,0.5
2016-10-23 11:26:00,Others-CCCPS119a,0.14591509097395647,10,1.0,1,1.5
2016-10-23 11:26:00,BHMBCCMKT01,0.1854419410745234,6,0.5,1,1.0
2016-10-23 11:26:00,Shopping,0.215625,7,0.5,1,1.0
2016-10-23 11:26:00,Others-CCCPS105a,0.4290691886510702,8,0.5,1,0.5
2016-10-23 11:59:00,Others-CCCPS119a,0.17160185515519086,7,0.5,1,1.0
2016-10-23 11:59:00,Others-CCCPS98,0.22623267805349662,8,0.5,1,1.0
2016-10-23 11:59:00,Shopping,0.24375,7,0.5,1,1.5
2016-10-23 11:59:00,BHMEURBRD01,0.1851063829787234,5,0.5,1,1.0
2016-10-23 11:59:00,BHMNCPNST01,0.47835051546391755,6,0.5,1,0.2
2016-10-23 11:59:00,Others-CCCPS8,0.4750378214826021,8,0.5,1,0.5
2016-10-23 11:59:00,BHMMBMMBX01,0.4395924308588064,7,0.5,1,0.2
